created_at,entry_id,field1,field2,field3,field4,field5,field6
2024-04-27 12:42:05 UTC,13957,18065.751953125,10.5,59.97999954223633,3.68447464357817,9.8125,1714221725
2024-04-27 13:12:08 UTC,13961,18065.751953125,11.14999961853027,56.86999893188477,3.684425059604977,11.1875,1714223528
2024-04-27 13:42:11 UTC,13955,18065.751953125,12.63000011444092,53.88999938964844,3.665437290274761,12.9375,1714225331
2024-04-27 14:12:14 UTC,13963,18065.751953125,13.52000045776367,47.90000152587891,3.665750384958967,13.8125,1714227134
2024-04-27 14:42:17 UTC,13951,18068.47265625,15.35000038146973,44.33000183105469,3.666190129593296,15.3125,1714228937
2024-04-27 15:12:20 UTC,13948,18068.01953125,15.96000003814697,41.18999862670898,3.666125734347715,16.25,1714230740
2024-04-27 15:42:23 UTC,13964,18066.65625,17.64999961853027,38.38000106811523,3.666398839629326,17.75,1714232543
2024-04-27 16:12:26 UTC,13952,18067.111328125,18.5,37.34999847412109,3.666988977748849,18.5,1714234346
2024-04-27 16:42:29 UTC,13966,18066.65625,19.76000022888184,30.67000007629395,3.667349516836962,19.4375,1714236149
2024-04-27 17:12:32 UTC,13954,18065.751953125,20.13999938964844,29.1200008392334,3.667816394643773,20.375,1714237952
2024-04-27 17:42:35 UTC,13959,18065.751953125,21.04999923706055,28.79000091552734,3.667995354393896,21.4375,1714239755
2024-04-27 18:12:38 UTC,13946,18065.751953125,21.48999977111816,28.17000007629395,3.668818748437534,22.125,1714241558
2024-04-27 18:42:41 UTC,13949,18066.65625,23.10000038146973,26.20999908447266,3.66916421332524,24.5625,1714243361
2024-04-27 19:12:44 UTC,13947,18065.751953125,23.61000061035156,26.17000007629395,3.669666661505366,25.9375,1714245164
2024-04-27 19:42:47 UTC,13962,18068.01953125,22.29999923706055,32.43999862670898,3.66980168851529,25.9375,1714246967
2024-04-27 20:12:50 UTC,13965,18068.92578125,20.17000007629395,35.34999847412109,3.67071571864514,21.625,1714248770
2024-04-27 20:42:53 UTC,13950,18068.92578125,19.8700008392334,36.70999908447266,3.671398279048085,21,1714250573
2024-04-27 21:12:56 UTC,13958,18068.47265625,19.11000061035156,38.52000045776367,3.672293422321059,20.3125,1714252376
2024-04-27 21:42:59 UTC,13953,18065.751953125,18.70999908447266,37.63000106811523,3.673174606326214,19.4375,1714254179
2024-04-27 22:13:02 UTC,13960,18065.751953125,18.55999946594238,34.40999984741211,3.673892032280629,18.5625,1714255982
2024-04-27 22:43:05 UTC,13956,18065.751953125,17.48999977111816,35.11000061035156,3.674571169911915,17.8125,1714257785
2024-04-27 23:13:08 UTC,13968,18068.01953125,16.23999977111816,37.68000030517578,3.675171263544912,16.625,1714259588
2024-04-27 23:43:11 UTC,13967,18066.65625,15.40999984741211,39.52000045776367,3.675485301464893,15.75,1714261391
2024-04-28 00:13:15 UTC,13977,18065.751953125,14.77000045776367,39.68999862670898,3.615893231604513,14.9375,1714263195
2024-04-28 00:43:18 UTC,13988,18065.751953125,14.23999977111816,38.97000122070313,3.615272017706136,14.5,1714264998
2024-04-28 01:13:21 UTC,13984,18065.751953125,13.42000007629395,41.09000015258789,3.617467040121576,13.8125,1714266801
2024-04-28 01:43:24 UTC,13978,18065.751953125,12.73999977111816,40.90999984741211,3.61766376618621,12.9375,1714268604
2024-04-28 02:13:27 UTC,13986,18065.296875,12.32999992370605,41.0099983215332,3.615967285947104,12.6875,1714270407
2024-04-28 02:43:30 UTC,13983,18063.935546875,11.85000038146973,41.38000106811523,3.616164012011737,12.1875,1714272210
2024-04-28 03:13:33 UTC,13970,18062.576171875,11.34000015258789,42.27000045776367,3.617147642334902,11.5625,1714274013
2024-04-28 03:43:36 UTC,13974,18062.576171875,11.35000038146973,42.61000061035156,3.617147642334902,11.4375,1714275816
2024-04-28 04:13:39 UTC,13975,18062.576171875,11.39000034332275,42.91999816894531,3.617541094464168,11.4375,1714277619
2024-04-28 04:43:42 UTC,13969,18062.576171875,11.53999996185303,44.20999908447266,3.617344368399535,11.8125,1714279422
2024-04-28 05:13:45 UTC,13989,18062.576171875,11.22000026702881,49.59999847412109,3.617147642334902,11.375,1714281225
2024-04-28 05:43:48 UTC,13982,18062.576171875,9.710000038146973,60.45000076293945,3.617737820528801,10.75,1714283028
2024-04-28 06:13:51 UTC,13980,18060.76171875,7.889999866485596,79.68000030517578,3.617221696677494,9.1875,1714284831
2024-04-28 06:43:54 UTC,13981,18056.2265625,7.440000057220459,87.05999755859375,3.617811874871392,8.25,1714286634
2024-04-28 07:13:57 UTC,13987,18053.05078125,6.820000171661377,93.75,3.616115394632287,7.625,1714288437
2024-04-28 07:44:00 UTC,13979,18053.05078125,6.900000095367432,93.48999786376953,3.616312120696919,7.875,1714290240
2024-04-28 08:14:03 UTC,13976,18053.05078125,6.920000076293945,93.9000015258789,3.616508846761553,7.5625,1714292043
2024-04-28 08:44:06 UTC,13973,18053.05078125,7.380000114440918,88.08999633789062,3.616312120696919,7.75,1714293846
2024-04-28 09:14:09 UTC,13985,18053.05078125,7.269999980926514,86.2300033569336,3.616115394632287,7.5,1714295649
2024-04-28 09:44:12 UTC,13972,18053.05078125,7.28000020980835,86.68000030517578,3.616115394632287,7.625,1714297452
2024-04-28 10:14:15 UTC,13971,18053.05078125,7.110000133514404,88.3499984741211,3.614479628444053,7.5625,1714299255
2024-04-28 10:44:18 UTC,14003,18053.05078125,7.570000171661377,87.37999725341797,3.615297511538169,7.875,1714301058
2024-04-28 11:14:21 UTC,13998,18051.236328125,8.739999771118164,84.29000091552734,3.617753336041516,8.375,1714302861
2024-04-28 11:44:24 UTC,13997,18055.3203125,10,80.77999877929688,3.617290790294871,9.6875,1714304664
2024-04-28 12:14:27 UTC,14006,18056.2265625,9.920000076293945,81.13999938964844,3.619114902981232,9.8125,1714306467
2024-04-28 12:44:30 UTC,13990,18056.2265625,11.51000022888184,77.54000091552734,3.618721450851965,10.75,1714308270
2024-04-28 13:14:33 UTC,14001,18059.40234375,11.8100004196167,75.73999786376953,3.617147642334902,11.8125,1714310073
2024-04-28 13:44:36 UTC,13992,18058.947265625,12.5600004196167,74.58999633789062,3.618094245486772,12.4375,1714311876
2024-04-28 14:14:39 UTC,13994,18058.494140625,13.11999988555908,73.52999877929688,3.618253944380108,12.9375,1714313679
2024-04-28 14:44:42 UTC,14010,18059.40234375,13.63000011444092,72.7300033569336,3.616845564966806,13.625,1714315482
2024-04-28 15:14:45 UTC,14009,18059.40234375,14.47000026702881,70.52999877929688,3.619753698554582,14.5,1714317285
2024-04-28 15:44:48 UTC,13999,18059.40234375,14.63000011444092,70,3.619556972489949,14.6875,1714319088
2024-04-28 16:14:51 UTC,13993,18059.40234375,16.53000068664551,64.72000122070312,3.61967964421199,16.8125,1714320891
2024-04-28 16:44:54 UTC,14008,18059.40234375,17.36000061035156,62.70999908447266,3.620232795234593,17.625,1714322694
2024-04-28 17:14:57 UTC,13995,18060.306640625,19.04999923706055,59.22000122070313,3.622285700431669,19.125,1714324497
2024-04-28 17:45:00 UTC,14004,18059.40234375,20.29000091552734,56.5099983215332,3.622642125389639,20.9375,1714326300
2024-04-28 18:15:03 UTC,14002,18062.123046875,20.36000061035156,58.41999816894531,3.62096502279798,21.1875,1714328103
2024-04-28 18:45:06 UTC,14005,18062.576171875,22.18000030517578,54.06999969482422,3.621124615649555,22.5625,1714329906
2024-04-28 19:15:09 UTC,14000,18062.576171875,23.40999984741211,52.27999877929688,3.623637345920959,25.125,1714331709
2024-04-28 19:45:12 UTC,14007,18065.751953125,24.46999931335449,49.95000076293945,3.623173153787067,26.4375,1714333512
2024-04-28 20:15:15 UTC,13991,18065.751953125,24.59000015258789,49.95999908447266,3.623956743707632,26.8125,1714335315
2024-04-28 20:45:18 UTC,13996,18065.751953125,24.30999946594238,51.08000183105469,3.625296798988768,27.25,1714337118
2024-04-28 21:15:23 UTC,14012,18062.576171875,22.31999969482422,56.7599983215332,3.623176157695771,23.4375,1714338923
2024-04-28 21:45:26 UTC,14013,18062.576171875,21.48999977111816,58.9900016784668,3.623962539441514,22.1875,1714340726
2024-04-28 22:15:31 UTC,14016,18062.576171875,21.04999923706055,61.45999908447266,3.626321684678747,21.0625,1714342531
2024-04-28 22:45:34 UTC,14011,18062.576171875,20.34000015258789,63.93999862670898,3.626196898858947,20.3125,1714344334
2024-04-28 23:15:39 UTC,14014,18062.576171875,19.48999977111816,67.18000030517578,3.624822926356979,19.8125,1714346139
2024-04-28 23:45:42 UTC,14015,18062.576171875,18.95000076293945,68.4000015258789,3.625216117229851,19.25,1714347942
2024-04-29 00:15:45 UTC,14019,18062.576171875,18.61000061035156,71.23999786376953,3.679357936308154,18.875,1714349745
2024-04-29 00:45:48 UTC,14018,18062.576171875,18.21999931335449,72.38999938964844,3.672834369728895,18.5625,1714351548
2024-04-29 01:15:51 UTC,14031,18062.576171875,18.26000022888184,72.93000030517578,3.691218620043713,18.25,1714353351
2024-04-29 01:45:54 UTC,14021,18062.576171875,17.89999961853027,74.05999755859375,3.624110549780958,18,1714355154
2024-04-29 02:15:57 UTC,14030,18062.576171875,17.69000053405762,75.91999816894531,3.623859508948734,17.75,1714356957
2024-04-29 02:46:00 UTC,14036,18062.576171875,17.65999984741211,79.70999908447266,3.623859508948734,17.6875,1714358760
2024-04-29 03:16:03 UTC,14037,18062.576171875,18.3799991607666,83.7300033569336,3.626539619511003,17.8125,1714360563
2024-04-29 03:46:06 UTC,14017,18062.576171875,18.53000068664551,85.01000213623047,3.62532508464598,18,1714362366
2024-04-29 04:16:09 UTC,14023,18062.576171875,18.45999908447266,85.55000305175781,3.624110549780958,18,1714364169
2024-04-29 04:46:12 UTC,14033,18062.576171875,18.18000030517578,86.61000061035156,3.624110549780958,18,1714365972
2024-04-29 05:16:15 UTC,14024,18062.576171875,18.6299991607666,85.30999755859375,3.624110549780958,17.9375,1714367775
2024-04-29 05:46:18 UTC,14029,18062.576171875,18.53000068664551,85.94000244140625,3.625128358581348,17.8125,1714369578
2024-04-29 06:16:23 UTC,14028,18062.576171875,18.32999992370605,86.9000015258789,3.626146167381739,17.8125,1714371383
2024-04-29 06:46:26 UTC,14035,18062.576171875,18.09000015258789,87.7300033569336,3.62634289344637,17.75,1714373186
2024-04-29 07:16:29 UTC,14020,18062.576171875,17.35000038146973,90.33999633789062,3.625290122399574,17.1875,1714374989
2024-04-29 07:46:32 UTC,14027,18062.576171875,17.15999984741211,90.56999969482422,3.626308323084555,16.875,1714376792
2024-04-29 08:16:35 UTC,14034,18062.576171875,16.84000015258789,91.66999816894531,3.625683313272446,16.4375,1714378595
2024-04-29 08:46:38 UTC,14022,18062.576171875,16.22999954223633,92.43000030517578,3.626898370650256,16.0625,1714380398
2024-04-29 09:16:41 UTC,14026,18063.029296875,16.29999923706055,92.38999938964844,3.62646969501819,15.9375,1714382201
2024-04-29 09:46:44 UTC,14025,18065.296875,15.82999992370605,92.37999725341797,3.625130529547997,15.9375,1714384004
2024-04-29 10:16:47 UTC,14032,18064.390625,16.05999946594238,90.77999877929688,3.623791364077807,15.6875,1714385807
2024-04-29 10:46:50 UTC,14052,18062.576171875,17.07999992370605,86.44999694824219,3.625952396052937,16.4375,1714387610
2024-04-29 11:16:53 UTC,14058,18062.576171875,18.29000091552734,81.44000244140625,3.624896931526701,17.375,1714389413
2024-04-29 11:46:56 UTC,14043,18065.751953125,19.64999961853027,76.18000030517578,3.626468152606089,18.5625,1714391216
2024-04-29 12:16:59 UTC,14055,18065.296875,20.54999923706055,72.58000183105469,3.627894448170236,19.625,1714393019
2024-04-29 12:47:02 UTC,14047,18065.751953125,21.31999969482422,64.06999969482422,3.627108066424491,20.625,1714394822
2024-04-29 13:17:07 UTC,14051,18065.751953125,22.29000091552734,57.4900016784668,3.63025197777589,21.875,1714396627
2024-04-29 13:47:10 UTC,14038,18068.92578125,21.88999938964844,56.41999816894531,3.629232805824639,21.5,1714398430
2024-04-29 14:17:15 UTC,14045,18068.47265625,22.15999984741211,52.90999984741211,3.629465073517358,21.5625,1714400235
2024-04-29 14:47:18 UTC,14056,18065.751953125,20.19000053405762,60.5099983215332,3.630055251711257,21.375,1714402038
2024-04-29 15:17:21 UTC,14039,18062.576171875,18.53000068664551,59.29999923706055,3.628606824746259,21.0625,1714403841
2024-04-29 15:47:24 UTC,14054,18062.576171875,16.85000038146973,63.97999954223633,3.62946642843237,18.875,1714405644
2024-04-29 16:17:27 UTC,14046,18061.669921875,16.09000015258789,65.5999984741211,3.629860402534597,17.4375,1714407447
2024-04-29 16:47:30 UTC,14040,18060.76171875,16.70999908447266,62.65000152587891,3.629540066303936,17.375,1714409250
2024-04-29 17:17:33 UTC,14053,18059.40234375,15.63000011444092,64.25,3.630400086461074,16.6875,1714411053
2024-04-29 17:47:36 UTC,14041,18059.40234375,15.52000045776367,62.77000045776367,3.630596812525706,16.25,1714412856
2024-04-29 18:17:39 UTC,14048,18059.853515625,16.27000045776367,60.15999984741211,3.62836164421283,16.5625,1714414659
2024-04-29 18:47:42 UTC,14049,18059.40234375,18.06999969482422,53.45000076293945,3.629737290294922,18.1875,1714416462
2024-04-29 19:17:45 UTC,14044,18059.853515625,17.78000068664551,53.66999816894531,3.630719484247748,18.5625,1714418265
2024-04-29 19:47:48 UTC,14050,18059.40234375,16.77000045776367,56.38000106811523,3.631309662441646,17.5,1714420068
2024-04-29 20:17:51 UTC,14042,18059.40234375,16.39999961853027,55.95999908447266,3.629613182202541,17.1875,1714421871
2024-04-29 20:47:54 UTC,14057,18060.306640625,17.89999961853027,52.27000045776367,3.630252573508156,21.75,1714423674
2024-04-29 21:17:59 UTC,14059,18059.40234375,17.18000030517578,54.02000045776367,3.629393206492004,20.4375,1714425479
2024-04-29 21:48:02 UTC,14061,18059.40234375,18.32999992370605,52.7400016784668,3.630449797499141,18.1875,1714427282
2024-04-29 22:18:05 UTC,14060,18059.40234375,19.72999954223633,50.20000076293945,3.631112936377015,18.5,1714429085
2024-04-29 22:48:08 UTC,14064,18059.40234375,15.96000003814697,56.72999954223633,3.630559785354411,17.0625,1714430888
2024-04-29 23:18:11 UTC,14062,18059.40234375,15.27000045776367,59.20000076293945,3.629148025958573,15.8125,1714432691
2024-04-29 23:48:15 UTC,14063,18059.40234375,14.84000015258789,61.61000061035156,3.629541216831446,15.125,1714434495
2024-04-30 00:18:18 UTC,14084,18059.40234375,14.05000019073486,64.54000091552734,3.684274094064566,14.5,1714436298
2024-04-30 00:48:21 UTC,14081,18059.40234375,13.46000003814697,68.6500015258789,3.677815917981285,14,1714438101
2024-04-30 01:18:24 UTC,14074,18059.40234375,13.1899995803833,71.23999786376953,3.696034394836199,13.4375,1714439904
2024-04-30 01:48:27 UTC,14070,18059.40234375,12.9399995803833,73,3.685763632318749,13.3125,1714441707
2024-04-30 02:18:30 UTC,14075,18059.40234375,12.72999954223633,74.12000274658203,3.702332058919795,13,1714443510
2024-04-30 02:48:33 UTC,14068,18059.40234375,12.35999965667725,76.88999938964844,3.626294276066921,12.625,1714445313
2024-04-30 03:18:36 UTC,14067,18059.40234375,12.26000022888184,78.27999877929688,3.626687728196187,12.75,1714447116
2024-04-30 03:48:39 UTC,14066,18058.494140625,12.06999969482422,79.87000274658203,3.625866335031166,12.1875,1714448919
2024-04-30 04:18:42 UTC,14080,18059.40234375,12.15999984741211,80.48999786376953,3.627081180325453,12.25,1714450722
2024-04-30 04:48:45 UTC,14073,18059.40234375,12.48999977111816,80.77999877929688,3.626884454260821,12.75,1714452525
2024-04-30 05:18:48 UTC,14079,18059.40234375,12.84000015258789,79.83999633789062,3.626294276066921,12.9375,1714454328
2024-04-30 05:48:51 UTC,14077,18059.40234375,13.27999973297119,79.43000030517578,3.626097550002288,13.125,1714456131
2024-04-30 06:18:54 UTC,14078,18058.947265625,13.72999954223633,76.51000213623047,3.628187482370661,13.6875,1714457934
2024-04-30 06:48:57 UTC,14069,18057.5859375,13.86999988555908,75.27999877929688,3.627168995842851,13.875,1714459737
2024-04-30 07:19:00 UTC,14085,18056.2265625,13.93000030517578,74.76000213623047,3.628187482370661,13.9375,1714461540
2024-04-30 07:49:03 UTC,14082,18056.2265625,13.94999980926514,75.31999969482422,3.628187482370661,14.0625,1714463343
2024-04-30 08:19:06 UTC,14065,18058.947265625,12.92000007629395,87.19999694824219,3.628580934499927,13.625,1714465146
2024-04-30 08:49:09 UTC,14076,18058.947265625,12.71000003814697,91.7300033569336,3.627437605283424,13.0625,1714466949
2024-04-30 09:19:12 UTC,14083,18059.40234375,12.51000022888184,93.0199966430664,3.626294276066921,12.5,1714468752
2024-04-30 09:49:15 UTC,14072,18059.40234375,11.17000007629395,93.62999725341797,3.625544398979685,11.9375,1714470555
2024-04-30 10:19:18 UTC,14071,18059.853515625,10.69999980926514,95.06999969482422,3.628261536713251,11.4375,1714472358
2024-04-30 10:49:21 UTC,14092,18061.21484375,10.32999992370605,95.7699966430664,3.627118207496749,10.75,1714474161
2024-04-30 11:19:24 UTC,14094,18059.853515625,10.71000003814697,95.76000213623047,3.628654988842518,10.8125,1714475964
2024-04-30 11:49:27 UTC,14098,18059.40234375,11.46000003814697,94.62000274658203,3.628261536713252,11.4375,1714477767
2024-04-30 12:29:42 UTC,14106,18062.576171875,11.39000034332275,91.83000183105469,3.615117999850354,11.875,1714480182
2024-04-30 12:59:45 UTC,14087,18062.576171875,11.55000019073486,89.98999786376953,3.617472876373763,11.625,1714481985
2024-04-30 13:29:48 UTC,14089,18062.576171875,11.97000026702881,88,3.619434300767907,12.0625,1714483788
2024-04-30 13:59:51 UTC,14093,18062.576171875,12.22000026702881,86.95999908447266,3.619237574703274,12.25,1714485591
2024-04-30 14:29:54 UTC,14091,18063.482421875,12.14999961853027,82.93000030517578,3.619040848638641,12.3125,1714487394
2024-04-30 14:59:57 UTC,14105,18062.576171875,12.15999984741211,82.80000305175781,3.619237574703274,12.1875,1714489197
2024-04-30 15:30:00 UTC,14097,18062.576171875,12.39000034332275,82.08000183105469,3.619040848638641,12.3125,1714491000
2024-04-30 16:00:03 UTC,14099,18063.935546875,13.01000022888184,78.33000183105469,3.618647396509374,12.8125,1714492803
2024-04-30 16:30:06 UTC,14104,18065.751953125,13.47999954223633,70.45999908447266,3.620147150683848,13.5625,1714494606
2024-04-30 17:00:09 UTC,14090,18064.84375,15.34000015258789,65.76000213623047,3.620897027771083,14.875,1714496409
2024-04-30 17:30:12 UTC,14086,18063.029296875,16.38999938964844,62.36000061035156,3.620719842264551,16.0625,1714498212
2024-04-30 18:00:15 UTC,14103,18062.576171875,16.64999961853027,62.29999923706055,3.620719842264551,16.125,1714500015
2024-04-30 18:30:18 UTC,14095,18063.482421875,15.94999980926514,60.52000045776367,3.622359754774261,16.6875,1714501818
2024-04-30 19:00:21 UTC,14100,18064.390625,14.63000011444092,62.70999908447266,3.621932989392278,15.8125,1714503621
2024-04-30 19:30:24 UTC,14101,18065.751953125,15.02000045776367,60.40000152587891,3.623540111162058,15.6875,1714505424
2024-04-30 20:00:27 UTC,14096,18065.751953125,14.4399995803833,61.40999984741211,3.621577192988858,14.8125,1714507227
2024-04-30 20:30:30 UTC,14088,18065.751953125,13.63000011444092,62.72999954223633,3.619614274815655,14.75,1714509030
2024-04-30 21:00:33 UTC,14102,18065.751953125,12.86999988555908,64.5,3.620204061124965,13.9375,1714510833
2024-04-30 21:30:36 UTC,14110,18062.576171875,12.30000019073486,67.51000213623047,3.620934054942379,13,1714512636
2024-04-30 22:00:39 UTC,14109,18063.029296875,11.27000045776367,71.41999816894531,3.621327507071645,11.875,1714514439
2024-04-30 22:30:42 UTC,14112,18062.576171875,10.8100004196167,76.25,3.622507863459444,11.625,1714516242
2024-04-30 23:00:45 UTC,14111,18062.576171875,10.48999977111816,77.31999969482422,3.622704589524076,11.125,1714518045
2024-04-30 23:30:48 UTC,14108,18062.576171875,10.34000015258789,79,3.620614657155706,10.875,1714519848
2024-05-01 00:00:51 UTC,14107,18062.576171875,10.52000045776367,79.7699966430664,3.620614657155706,11,1714521651
2024-05-01 00:30:54 UTC,14128,18062.576171875,10.73999977111816,79.30000305175781,3.682798892081978,10.875,1714523454
2024-05-01 01:00:57 UTC,14121,18062.576171875,11.06999969482422,76.93000030517578,3.674437078271243,11.125,1714525257
2024-05-01 01:31:00 UTC,14124,18062.576171875,11.10000038146973,76.9000015258789,3.686591089078707,11.375,1714527060
2024-05-01 02:01:03 UTC,14116,18062.576171875,11.0600004196167,76.9800033569336,3.676378793148068,11.375,1714528863
2024-05-01 02:31:06 UTC,14130,18062.576171875,10.77999973297119,77.66999816894531,3.692927742661313,10.9375,1714530666
2024-05-01 03:01:09 UTC,14132,18062.576171875,10.27999973297119,80.31999969482422,3.673928591885618,10.875,1714532469
2024-05-01 03:31:12 UTC,14133,18062.576171875,10.22000026702881,83.20999908447266,3.67440150569399,10.3125,1714534272
2024-05-01 04:01:15 UTC,14127,18062.576171875,9.899999618530273,89.02999877929688,3.618721450851965,10.3125,1714536075
2024-05-01 04:31:18 UTC,14117,18062.576171875,8.960000038146973,95.0999984741211,3.616828244548227,9.25,1714537878
2024-05-01 05:01:21 UTC,14120,18062.576171875,8.710000038146973,92.47000122070312,3.617024970612861,9.1875,1714539681
2024-05-01 05:31:24 UTC,14115,18062.576171875,8.569999694824219,92.29000091552734,3.617615148806759,8.875,1714541484
2024-05-01 06:01:27 UTC,14131,18062.576171875,8.25,91.61000061035156,3.617811874871392,8.9375,1714543287
2024-05-01 06:31:30 UTC,14126,18062.576171875,8.289999961853027,92.55000305175781,3.618008600936026,8.5625,1714545090
2024-05-01 07:01:33 UTC,14114,18062.576171875,8.390000343322754,94.45999908447266,3.618008600936026,8.5625,1714546893
2024-05-01 07:31:36 UTC,14129,18062.576171875,8.390000343322754,93.31999969482422,3.618008600936026,8.625,1714548696
2024-05-01 08:01:39 UTC,14122,18063.029296875,8.350000381469727,93.97000122070312,3.618008600936026,8.375,1714550499
2024-05-01 08:31:42 UTC,14118,18062.576171875,8.489999771118164,95.63999938964844,3.618008600936026,8.4375,1714552302
2024-05-01 09:01:45 UTC,14113,18062.576171875,8.319999694824219,95.44999694824219,3.618008600936026,8.5,1714554105
2024-05-01 09:31:48 UTC,14123,18062.576171875,8.25,95.73999786376953,3.618402053065292,8.6875,1714555908
2024-05-01 10:01:51 UTC,14125,18062.576171875,8.1899995803833,96.37999725341797,0,8.25,1714557711
2024-05-01 10:31:54 UTC,14119,18063.482421875,8.170000076293945,97.47000122070312,3.618402053065292,8.25,1714559514
2024-05-01 11:01:57 UTC,14147,18063.029296875,7.980000019073486,95.9800033569336,3.618598779129925,7.9375,1714561317
2024-05-01 11:32:00 UTC,14145,18064.390625,8.630000114440918,94.54000091552734,3.618008600936026,8.25,1714563120
2024-05-01 12:02:03 UTC,14141,18065.751953125,9.010000228881836,93.18000030517578,3.618008600936026,8.5625,1714564923
2024-05-01 12:32:06 UTC,14138,18065.751953125,9.649999618530273,89.91000366210938,3.617221696677494,9.1875,1714566726
2024-05-01 13:02:09 UTC,14135,18065.751953125,10.26000022888184,86.0999984741211,3.617024970612861,9.5625,1714568529
2024-05-01 13:32:12 UTC,14152,18065.751953125,10.32999992370605,86.19999694824219,3.619114902981232,10,1714570332
2024-05-01 14:02:15 UTC,14154,18065.751953125,10.28999996185303,87.91000366210938,3.619311629045865,9.6875,1714572135
2024-05-01 14:32:18 UTC,14137,18065.751953125,10.90999984741211,85.2300033569336,3.6183279987227,10.5625,1714573938
2024-05-01 15:02:21 UTC,14151,18065.751953125,11.61999988555908,80.87999725341797,3.618131272658067,10.8125,1714575741
2024-05-01 15:32:24 UTC,14140,18065.751953125,11.94999980926514,80.26000213623047,3.617796330790738,11.5,1714577544
2024-05-01 16:02:27 UTC,14142,18066.205078125,11.8100004196167,79.91999816894531,0,11.5,1714579347
2024-05-01 16:32:30 UTC,14150,18065.751953125,11.89000034332275,80.9000015258789,3.619434300767907,11.9375,1714581150
2024-05-01 17:02:33 UTC,14139,18065.751953125,11.34000015258789,81.75,3.619631026832539,11.875,1714582953
2024-05-01 17:32:36 UTC,14146,18065.751953125,11.8100004196167,79.7699966430664,3.619827752897173,11.8125,1714584756
2024-05-01 18:02:39 UTC,14136,18065.751953125,11.65999984741211,80.94000244140625,3.619827752897173,11.75,1714586559
2024-05-01 18:32:42 UTC,14148,18065.751953125,11.22000026702881,81.30999755859375,3.619827752897173,11.5625,1714588362
2024-05-01 19:02:45 UTC,14149,18065.751953125,11.3100004196167,80.76000213623047,3.619008637280391,11.5,1714590165
2024-05-01 19:32:48 UTC,14134,18065.751953125,11.65999984741211,80.36000061035156,3.620221205026438,11.375,1714591968
2024-05-01 20:02:51 UTC,14144,18065.751953125,11.97000026702881,78.66000366210938,3.619827752897173,12.1875,1714593771
2024-05-01 20:32:54 UTC,14143,18065.751953125,12.15999984741211,78.4000015258789,3.619040848638641,12.3125,1714595574
2024-05-01 21:02:57 UTC,14153,18065.296875,12.77000045776367,75.87000274658203,3.61998745179051,12.9375,1714597377
2024-05-01 21:33:00 UTC,14160,18065.751953125,12.47000026702881,76.16999816894531,3.620934054942379,13.0625,1714599180
2024-05-01 22:03:03 UTC,14157,18065.751953125,13.85000038146973,73.79000091552734,3.620934054942379,13.0625,1714600983
2024-05-01 22:33:06 UTC,14158,18065.751953125,12.92000007629395,75.11000061035156,3.620147150683848,13.8125,1714602786
2024-05-01 23:03:09 UTC,14159,18065.751953125,11.27000045776367,81.1500015258789,3.61998745179051,11.625,1714604589
2024-05-01 23:33:12 UTC,14155,18065.751953125,10.69999980926514,82.91000366210938,3.621008109284972,10.875,1714606392
2024-05-02 00:03:15 UTC,14156,18065.751953125,10.11999988555908,85.26000213623047,3.620061506133101,10,1714608195
2024-05-02 00:33:18 UTC,14174,18065.751953125,9.619999885559082,86.69000244140625,3.674092197216015,9.5,1714609998
2024-05-02 01:03:21 UTC,14172,18065.751953125,9.300000190734863,87.75,3.667547731416467,9.1875,1714611801
2024-05-02 01:33:24 UTC,14168,18065.751953125,8.699999809265137,90.12000274658203,3.685792867378611,8.8125,1714613604
2024-05-02 02:03:27 UTC,14175,18064.84375,8.329999923706055,92.0999984741211,3.675312558725292,8.5,1714615407
2024-05-02 02:33:30 UTC,14182,18065.751953125,8.100000381469727,93.1500015258789,3.692607943226842,8.125,1714617210
2024-05-02 03:03:33 UTC,14178,18064.390625,7.889999866485596,93.69999694824219,0,7.875,1714619013
2024-05-02 03:33:36 UTC,14167,18065.296875,7.920000076293945,94.44999694824219,3.673510042719956,7.875,1714620816
2024-05-02 04:03:39 UTC,14161,18065.751953125,8.319999694824219,94.25,3.67338712027049,8.1875,1714622619
2024-05-02 04:33:42 UTC,14181,18065.296875,8.869999885559082,91.48999786376953,3.673446031280127,9.25,1714624422
2024-05-02 05:03:45 UTC,14170,18065.296875,9.25,90.47000122070312,3.67313327391412,9.0625,1714626225
2024-05-02 05:33:48 UTC,14162,18064.390625,9.479999542236328,89.31999969482422,3.673407316663659,9.1875,1714628028
2024-05-02 06:03:51 UTC,14169,18063.029296875,9.479999542236328,89.9000015258789,3.617221696677494,9.1875,1714629831
2024-05-02 06:33:54 UTC,14166,18062.576171875,9.460000038146973,90.04000091552734,3.617221696677494,9.3125,1714631634
2024-05-02 07:03:57 UTC,14180,18062.576171875,9.5600004196167,90.27999877929688,3.617221696677494,9.5,1714633437
2024-05-02 07:34:00 UTC,14173,18062.576171875,9.609999656677246,90.68000030517578,3.616828244548227,9.4375,1714635240
2024-05-02 08:04:03 UTC,14176,18062.576171875,9.460000038146973,91.69999694824219,3.617024970612861,9.4375,1714637043
2024-05-02 08:34:06 UTC,14163,18062.576171875,9.420000076293945,91.12000274658203,3.617221696677494,9.375,1714638846
2024-05-02 09:04:09 UTC,14179,18062.576171875,9.449999809265137,90.83000183105469,3.617221696677494,9.125,1714640649
